colName_FirstName|colName_GEN|colName_MARITALSTATUS|colName_EA|colName_COUNTRY|colName_USPHN
urias|F|Surviving Civil Partner|"_WU"@F.-1-7Ef-VmhV-OFe8.cu5-k-gFW.B6.jAZ|Brasilien|092  4493034eXT3
betulio|M|Separated|INk@[2.99.8.7]|危地马拉|058  6196073
lynsey|Male|Divorced|"__Ob._y.B_.rQ"@-.M.W-M-xX0sp--i9yFK.-3-DK63i1WQPqs.VHS|Пуэрто-Рико|1 546- 562.2890 
dulzura|F|Separated|8h@k1UGH-84-.QSqjf.yl17.61Ov4.kkLmA|澳大利亚|1(731).362 /3668
yetnebersh|F|Surviving Civil Partner|_E_JMT.o.d@--.y9L69-m1oe8.eG0o.-.kUyz|Philippinen|061 -598/ 8635 
ferencz|Male|Married|"NJ"@D.r0oBpCWS.-IH.-k2-c-IY-Ju2e-P8.QSy|Сингапур|+1.830-258  0575
aishat|M|Civil Partner|_.8.WI2AauZ@h70.2---1.K.vUos.NXnF|Кокосовые острова|086 -288/4876
massamba|M|Widowed|"sa43_37"@0g.5B-W-ee.3WYyJ-m-7-6.-tDT14.QmDJ|Египет|013  026  9134
koung|Male|Separated|"8._C.nq"@[9.296.1.5]|匈牙利|+1-(918)877 7350
muhi|M|Married|"63U_oZ_q.0LnG.b_._"@6k-57.r.--7Rb7.73.Oxs|波蘭|801 3971088x05
smaranda|F|Widowed|O@F50278--338.lF|Dänemark|845/ 824 - 0644 
yohani|Male|Divorced|H.ydKn._._O.M1x7kSO_@K91-p-.-s-.1IIb2G4ItY.68k-.nWRRcR|賴索托|501369- 2679eXT2
muqadar|M|Surviving Civil Partner|G6@oY8SwG01XqI.p-qg8.K-1P-.tbi|Vírgenes de los Estados Unidos, Islas|+1/339- 013.9495
servita|F|Civil Partner|3@-r.0.s.-.gOA|越南|1/554. 160-8202 
zombo|Female|Single|TEG_kD_J.1@-.7.k.a-.wrXVxH|Кирибати|+1(140)- 9824822
liston|Male|Separated|2._z.B@r.-.27q0.bi9.WW|Республика Корея|1 (560)-1603027
dariusz|Female|Married|i.V@-3Qb3P.-T.D7qu-.y-C.NOq|Guinea Ecuatorial|1(996)  363 4582
andrade|Male|Single|"7_.N_1.oG99_"@-.qx15SgN-.coP|Islas Feroe|9927706170
dilawar|Male|Single|8i.q__._.UI@---R--6o6.u.20--a4.gg|Hungary|005  7365538EXT8
austine|Male|Civil Partner|9j@s3n1J7c-.y.2Kgs.-p-h75xYFl-.wrLEg|Saint-Pierre-et-Miquelon|(426) 680 / 7548
inal|Female|Separated|"n_4"@x---.S1.1u5-3-c-.B.XICutP|Brunéi Darussalam|269 .625 /3489
gliceria|M|Separated|B9__r@wu6.3DnHOG.mQ|Rusia|577/ 394.6453x98
etgar|M|Separated|1_X_P@gr.9--.0-w.6IravsUUe9.Ye|索馬利蘭|1(774)/648. 7519
kenay|Male|Separated|"J"@[84.07.5.986]|喀麦隆|1 0807535189
noldi|M|Separated|6@z5.gk|朝鲜|(760)428.6835
sears|Female|Single|"PW398L5Z._.7__Q5.7Vq"@-.-AIp.j.k40.Lr|Noruega|+1(955)/231.0879
wlas|Female|Divorced|No7@[94.67.5.781]|Уганда|999838.9247Ext4
karaitiana|Male|Surviving Civil Partner|5.dv@uTsV.7.N-8M7N6.X.wf|Полинезия Французская|+1(455)404/ 8333
oritse|M|Civil Partner|j_@-kDB-MS27.0.-AAjF-yg-Pe-.qe69W24-p-0o58A4.qax|Того|881.720  4363 
coronada|F|Single|s_@5H-.-.DF|Afrique du Sud|624 588 5498 
monshipour|M|Single|B3_545_e@3j-W.ea-I9-7.s5Rijj2---x-39.kF|Кения|(823) 091- 5539
swaminarayan|F|Separated|S_uk@J-.dRy.3T--0.-.sfsD|安哥拉|275281. 8034 
sukeina|Male|Married|"_g.st2b3.J_a.U0Ni5v5N.XDb"@BL2-.yz|Südossetien|+1.(536).9894025
juljana|Male|Married|7V@-32IqkY-Xu78M.0f8.m-.zo|Ungarn|1 .366 382. 9954
litokwa|Male|Widowed|e@7-fbq1m1.---.wh0i.2gI6.wBfOx|Macao|1 (072) 511.5576
reshard|Female|Civil Partner|7.P_._m._.E@bci2HGKGFp9.0vL---6wO-2--g7-.u-Tqs3.DWa|Самоа|753 123. 2855x 2
mowbray|M|Surviving Civil Partner|_.l._a._._30Bq7y_@[9.792.35.20]|帛琉|(078)718-0077x9
conchobhar|F|Widowed|"_"@zgl.v--9S-.--9t2G-.u.FdV|Guinea-Bisáu|048659 7735EXT.6
mikoláš|M|Single|Y7i@Oi.P-z--.A.--Hs.txT|Уоллис и Футуна|1 (811)-657 4611
melani|Female|Married|l@gK.8g.R3-N.jn0.ICx|San Bartolomé|145431.7957X 686
hildegarde|Male|Surviving Civil Partner|9ip_g9@aXb.--d0-2q7-.ig-qe.y7-3g56.yXfl|Trinité-et-Tobago|(538) 027. 4708
tempie|M|Surviving Civil Partner|_sAo@yW-f-85.n-9-8-J18-693-Ii.T-Q---S.-L-.Aa|San Marino|988756-1351ext 4
osiris|F|Civil Partner|Fq.C_@J.g.-Sy.g--.lxly|Bénin|059/246  9029
mitko|F|Civil Partner|85__O0A@---c.-Fvm02K.Eqg|Mongolei|1 /450 -640-3808
sebastianappan|M|Surviving Civil Partner|3mdT0L_._.0q7@K7-B2--.D.hF|Brunéi Darussalam|018 / 789- 5424
chol|F|Single|"2_"@-0j-.7.Jb.-p7.Ow|Кука острова|+1530- 0077464X5
donis|Female|Surviving Civil Partner|"EJ4_.q_.j_.qH.6_"@nUd--5U-TZA6M.Fm.tn|格陵兰|660-960 1158
cleonice|M|Separated|_._.191E8.3@[996.9.142.74]|St. Kitts und Nevis|713/ 4473424 
blues|Male|Civil Partner|_T4.z_6_@-414m.-fMp-.---37a7Pi--2-jOB.Di0U.qcGweb|黎巴嫩|527- 2581549EXT8
udo|M|Surviving Civil Partner|f9@-.--xFWv-.---4Ps.Bj|Micronesia|052 - 876 -9522 
merdith|Male|Married|0@-phdH-W7.nf2V---.c-.D18K.drNOHF|俄羅斯|1 -(458) 9228118
moropant|M|Married|i@74c-N.--f9r23-LN68v5.b.-5-u--1--Q.oeBo|Reino de Suecia|(435)/ 1932735x0
lohengrin|M|Divorced|_2__._@zAFL.6Lc5.-.Wh|Tunisie|1409-253  5917
heloise|F|Civil Partner|Hc@-.E.l.s.JbpTK|Niederlande|(365)  391 .9022
kevin|F|Widowed|I@[4.5.941.8]|Bergkarabach|1(576) 092 6972
sinforiana|M|Widowed|P_@-c5Pzfnm5s8B6v.98f-----V1d-aCPz.Cb2fX-.5Y-Oy-.tM|Island|425. 0635814EXT9
machiliwale|F|Separated|f.3p.c.1_E1R8u@5.p5K-Iw.Ke-.6h-Sc.DIv|Bulgarie|6715786012x.4
tihamer|Female|Surviving Civil Partner|"SZ.yv_"@-w71.kWuW.-J.n-.zxz|Реюньон|9196330665x. 23
merritte|M|Single|7X@E.6B2su.--343D.VG|克罗地亚|149448 /2592 
wilbroad|Male|Civil Partner|_.I@7k1--6fg-.v9.-5jo.-S.EMjUQg|Vatikanstadt|129-289 / 0497
araripe|M|Married|"g._.z6___sv3"@6.CaHzX.J6SC8.Ne|Saint Lucia|(975).1197010
baldomino|F|Divorced|Zf636__v@Z--3g--.7.--Q-t.p0.zUIKeg|Jamaica|(595)/9924799
nobutsugu|Male|Widowed|"C__.l.__"@-8oyGy--.isH|Saudi-Arabien|+1/(804) 6347636
zakaria|F|Separated|9.z.J@--9P-fbwB9e-Pk.y8.0eQh.0M4.Lj|Cookinseln|006  270-1246 
sterry|Male|Civil Partner|"n._._V_sn1.wnm"@3j.0.00---v-.jh|Pakistan|044781.2548 x 4
vibia|F|Civil Partner|BF___8ua@M-.F--.42f949mp4-U6I-SQ.-jbM.QB|Bielorrusia|079- 9350824
asmeret|Female|Widowed|tU.R5_.T.__Cnp@5h-g47r3pd12.1.oZ.-o-.heu|Demokratische Republik Kongo|(130) 0342792
lugard|Female|Single|"k"@-6---.U9--.-tlRrC6-U3.--R.IexIXg|Japon|1-575-786 . 4935
yankı|F|Divorced|LSVQ.i@z.t3.----.kK|Marokko|1-801249-9641
ijah|F|Single|7@[889.095.6.03]|Fiyi|(938)608/4212 x8
muhsan|M|Divorced|__p@n--5-b-t03T-z.----R4qCD7d.-7f5E2N.-5-C9c2.NxWfuz|Cayman Islands|+1(234)/ 5381876
lidiana|Female|Single|_dYQ@8Z.2.0-8--2sH7kTaD8S-.Wav|Färöer|063 /3222367eXT4
tomos|M|Surviving Civil Partner|"__6"@-9-E.HYi6U74uu73bLR3j.E-1Q.2yL-2F4--.qS|Trinidad y Tobago|(455)033. 7608X2
kailasanatha|Male|Civil Partner|G@[4.9.21.5]|Dominique|0382099734
guayarmina|Male|Divorced|"P_Td5E.n7WTy350.q"@4.6.1-xnuOS-6j.uO|Serbie|(890)-594  7272
adelaido|Female|Separated|0.4j._L0@-p-42PEHh-8.-.i5.u.wCffL|坦桑尼亚|843508/ 8611x 2
lisardo|F|Widowed|"0.69aC__h"@lgjup.J-2VE-W.62SK.4a.CY|Republic of the Congo|1 .(739)/8093631
peterl|F|Divorced|8.9_@[3.421.56.9]|Irlande|(275)0256852
enfield|Female|Widowed|j.tE4XCB._p@[9.1.14.2]|Vanuatu|090/570 / 7540 
urtzi|Female|Separated|K.7Hp.T__9__9i@Q-4AU6Q1.B8Nf.mZ|Папуа|681 201- 7949x.9
mauk|M|Single|_._@6.E2.X2-Q7S-2I23.-Y4-G1.kp|Tayikistán|+1896. 687. 6820
agreda|M|Surviving Civil Partner|w._@4-.-Crzk.9-.6-7p5FmEkV--.NwUuuK|Indonesia|811.901/ 1272X 3
christobal|M|Civil Partner|0_.u@Yd7.-Cw--gAT2VH.yFtO|臺灣|018. 717 5255
salaheddin|Female|Civil Partner|56_Q@R3-.83.-aev3.KU4tb5d.ItewS|Литва|+1 211 / 1311811
kristan|Female|Widowed|_9.Dwl6._3@[704.4.725.0]|直布罗陀|+1 .(001)2068564
đorđije|M|Divorced|"s8.E_s267"@S.Z-0-.q.os|Malte|(666)  0528307
small|Female|Married|Zq9_.O._t8@0.-7H-O15Z.7-4-5gAz.lp-qtL0A.SNX|Латвия|047.596/ 3695x.7
gaymer|Female|Single|O410Bkx5@-0.Y-.N-r.-y.miDbqA|Botsuana|1841 -855.9486
yucef|Female|Separated|"4"@A-Y1-t.N3m-4P.FC-.yQ1M.sWxH|São Tomé e Príncipe|0997203807 
yuqian|F|Separated|Es5___PA.D_.s_@[2.0.928.6]|臺灣|078 888/6335
warmoldus|Male|Civil Partner|Md_bZC@tA-k.G-BI.qe6-q.r.VE|Thailand|6520698779
geray|Female|Widowed|1@32-9li2EUI.-.8-eZJ.OG.ojo|Dominikanische Republik|048 852 9445 
diosdado|Female|Single|sz._7G4@-D.012R.78.i--.jCqbq|Сан-Марино|1-(472) 768 8313
charley|M|Surviving Civil Partner|6_@1--.7.O.E6.lSb|马达加斯加|(528)055 . 8179
simonluca|M|Separated|ps_._@L.039vTcWU--.-.I-.cZX|Остров Рождества|064 316 -9606 X7
antigoni|M|Civil Partner|H_8a@[7.3.4.8]|Monaco|1(089)664- 9737 
critic|F|Surviving Civil Partner|"4S8g"@9Q2F-ta.n1zg.E0e4FdT13P9-zUDg.S---I.OMLZj|Moldova|083 986-9216eXT3
yoro|Male|Civil Partner|"_4J"@[92.21.251.563]|Cape Verde|1679/071 . 3006 
zhongyi|Female|Married|579x@--yit7E4zQMWk--0.9-3ALO4Hm.b.6k.Xnz|India|+1-3896662217x.1
dorinda|M|Single|"gd__nP_y"@U752d-.-ep--t-d.eP|Zypern|087 247/ 2702 
salifou|M|Widowed|14@Z-a.aq|Malasia|+1239. 0908801
lydiard|Female|Civil Partner|"M.hf2.70NMVmZ"@o--.-t.-xN.9c-0.XLxVtJ|顿涅茨克人民共和国|1123-163/9751x 7
vishtasp|Male|Single|__.R.50@-.hc68.-n-e.7h.Yi|圣赫勒拿、阿森松和特里斯坦-达库尼亚|(569)-878/6431X5
béchara|M|Married|_xhrI_@yu05m2J--d56.n.5-u-UC.F.TjR|Македония|+1(308) /5176223
elorm|Male|Widowed|0W.T8_.WxJ@Co.---likA.-.f.pY|Великобритания|(719)1070374x.71
subodha|Female|Married|A_@[6.1.6.213]|Salomon|+1-(529)647-1754
surjan|M|Civil Partner|C@[566.41.19.71]|Гренада|1 .768 905 -9606
ysolina|F|Separated|0@[3.7.8.06]|Jordania|454-351.7786
tresa|Male|Surviving Civil Partner|Z21_2C.E_Vf_@----8--6ip-7A-r.1.9.XX|以色列|(695) -927/ 4465
ehivet|F|Separated|7U@oe7.c-BNL.7.0m2jK.qJU|Irán|016- 8343183x 15
nazam|F|Surviving Civil Partner|"X__"@66sRm.1.P.--0.RC|Молдавия|(181)- 599. 1487
pishey|M|Civil Partner|_Qs@3.z4.p5.-YRP-8zw7-.Zo|Abjasia|920 2493597
rudwan|F|Divorced|"W"@3z-X--.1.-3-.7-V.oU|圣基茨和尼维斯|518.721-0124
johathan|F|Married|"eL_.s"@Z6.f.-C-3.9--oJ.zw|Burundi|(885)/ 6952990
cahlin|Female|Married|_._.__@99t.4Q8E.-.Uj.pxS|Poland|1063 573- 3406 
sandi|F|Surviving Civil Partner|T9@5.i--v.k.--Mi.zXAJ|Curazao|537. 494.1262 
nesrin|Male|Civil Partner|"N_a"@--a4-chm0sDw.l.54-j-8--6Y-.933--.kw|Hungary|(390) 312  7250
kreth|Male|Divorced|_9vy@--.lk.s.M-0.vsLV|Grèce|(152)- 114/ 9708
emogene|Female|Civil Partner|ErN@F.Q5G0--q.5.--.jW|Fiji|026 - 849  0696 
perez|F|Divorced|eS_4._e_.YSk0.7E@E.C.--.-n.XKCx|Färöer-Inseln|711304. 8198x.14
dauda|Female|Surviving Civil Partner|huX@b.dl.-8.Z.Gby|Wallis y Futuna|(849)/268. 7127 
enzi|F|Surviving Civil Partner|Bj.cc.H.p.5tyXqp0V@9P2Y-8Y-9.-Nzv-1-2mqX2YpJb.-.-V.jMo|Denmark|046.260-2311
randall|Male|Civil Partner|LI._@-.B--bVU.n-TVr-KlN1.W--Q5.CQfn|Lituania|+1(315). 7632210
tsleibhe|M|Married|4hmw@--jZu4FIfoGJhFXX.G-54.Wj|United Arab Emirates|(524).365 -3996
boynuyaralı|F|Civil Partner|__F__TR.Bfoe@-.--.2.b11IPAFT0.EfhL|Mexique|1(797)  935.1610
eustachy|Male|Surviving Civil Partner|8_X_0Tz3@[5.670.548.7]|Autriche|(993)/ 6742237
zhongcheng|F|Surviving Civil Partner|"_"@tTgY9.A-UqB9U2z.-Z12Fzo.-b49d-.QYk|Slovaquie|+1210 -1074993
alanna|F|Widowed|qUc@[8.3.749.4]|Мальта|261950 /9957 
lakendra|Male|Married|5_._@Wxkf.-7.u--1--PW44-wy0-5.-9-.rmH|St. Vincent und die Grenadinen|123  7360548 x62
auki|M|Separated|g8.M@0U.b-X9-UC-01dq.-weNtP7kfrVzt--H.KO.dlDcsW|Абхазия|0943715181 eXT38
shuhong|M|Civil Partner|U@8qY-Q-gUB9jEU-0-.Z-K6zD.-.1.uiBXkq|西撒哈拉|585 546-7914exT9
kewal|Female|Single|X_uo6B@5Q55p--.-m6-.5DX-V6E.xo|Algeria|(950)405.0767X52
wenner|Female|Married|F4@-CjU1qwZ-K.qY8j.aR|Danemark|055 / 769- 3785
reverend|M|Civil Partner|R_@--T248wu.cu.8-P.--6.DX|Chypre|931 617/4506
melcior|Male|Widowed|l.WA.Z_BF.__@2k.HY.o3I.EL|Slovénie|004853 1730
ignacy|Male|Divorced|e.G@d-.T45zsLv-.b--K4f.-S.dy|Финляндия|(244)  971 /4793
tynte|Female|Widowed|7ml@[3.2.5.77]|Perú|+1-236 682-2868
andros|F|Divorced|oKCz9_Lf@94n-.u-w.9.-.ncY|Bolivie|1(562)/ 102-3308
prilidiano|Female|Separated|_.4Ah9Jr.O.t@j-.1-.4-m-1l6-4vP.w-.IEv|Rumänien|1.(166)/ 4581394
jair|M|Married|I8.Xuj@i.IV-T.-.-e-.wIwKd|Slovakia|1 061 - 6167730 
claúdio|M|Surviving Civil Partner|0_@7.J-6Xg.20-U--.D7Q5s.wN|Belize|463256 / 7012
matterral|Female|Widowed|_.6014.B2n@1s.23-.lE4.33.Zn|Kongo|1 292. 8415106x5
mevlud|M|Single|_Y@[9.1.61.5]|斯里蘭卡|361.0350267x5361
baccach|M|Widowed|"_aJe_p__.w.M"@f0R9.yZ.Klt-n-.n.cMuJn|Венесуэла|157895/ 8542
leontyavna|F|Separated|_@d-62-.0-wcx.8AT.M7j.mzc|Îles Marshall|(159)427 . 6050
caca|Female|Single|zcu._h_K@-s.-SS.-1.o-ZsN.pBhvX|Сент-Китс и Невис|(897) 008/7980X8
telles|Female|Divorced|1__6@28.--k3A.O.x3.agrGZ|Siria|(720)8662518
karey|M|Widowed|"x"@[302.53.95.265]|Ливан|153/ 688 /3495
arkad|Male|Civil Partner|_@EIe.555.9bNoqnqZye.K53NcF7m8e5-4.gcd|Philippines|(066) .935 -1722
whee|Male|Surviving Civil Partner|G@1gw-8.-0f.F7-O-7GA7gFw-Y.s-.PwD|Кука острова|1.(960)/ 9255884
vanalyne|F|Civil Partner|s0@i.a.yp8c88b1-6Hy6b.t.JgwgZt|Estland|082 701.6316X. 3
cin|M|Single|XZ_@[229.02.1.54]|Aden|013/ 520 /8555
gretha|M|Surviving Civil Partner|q9S@1b.U2--Rm8D.--0R.-yA1DB-56-an-kwn.xVA|Микронезия|182- 9190253 
method|M|Single|qce._i@ku.44-glN7.o1z-bTh6-.M-186-lq3-.Hz|South Africa|+1(483)994/5598
hug|F|Surviving Civil Partner|A@8KN.X--6.I.--Fl1.xcKFP|Mozambique|1 492098 7019
fana|F|Widowed|_sy._5Izj.X__.c7_R.3I82x@[651.6.92.53]|Israël|0264599229x.579
diandra|M|Single|_STO_f__@[020.220.7.0]|Viêt Nam|+1.(768)-1306004
jox|M|Married|N.2k.H8@ns-.U-PcI9-I3e-38--C.-.cPd7p-P-cL-6N-g.Uk|Hong Kong|1(280)0653092 X4
harewood|M|Widowed|Ck8@x---0.3-0N1Bxs-n-5.54t.-.UO|Маршалловы Острова|(095)  8701838x8
riabokrys|Female|Surviving Civil Partner|"F.r"@mkFatH7-.E--Mk4e.l.-.FkgoXa|Montenegro|(618)  174 .9153
teale|F|Separated|_6@5Q.27.g.n-IKq-6.iNfUb|Anguilla|1611-7295072
benedito|M|Separated|_@uH-E.-M-6-zq.3--sxt.9---r.Ed|Albanien|663-374  5793
shanlan|F|Divorced|p._w@-L.f.N31a8bN.iS-Y9.VQc|Volksrepublik China|+1(981) 0667906
ratheesh|Male|Civil Partner|jE_.3_z__@Y-EN.iZ|Slovénie|067/4793035EXT 2
kongzheng|Male|Surviving Civil Partner|"c_b9jn"@[2.22.8.4]|les Bahamas|377477 3044
elih|F|Divorced|_Vh@hD.bC|Niederlande|+1(735)/338 4041
lucie|Male|Civil Partner|u.QQ_@[413.75.0.625]|不丹|1(579)776 .7479
almir|Male|Divorced|0@1.3v-4N0R---.5-7DR.k.gK|Germany|(197).4686797X0
tadese|F|Married|"2"@[98.7.1.8]|Азербайджан|052181.8612x 59
harlan|M|Civil Partner|e.AIw7@-Gg5kTFt788.---.EOx7.--4xr-9.Hz|Namibia|(210) 405/4135X0
xiue|F|Divorced|h.7@-ZrK.0-o34-.5mg.e.BhlW|蒙特內哥羅|282/167 - 5567
arnold|Male|Married|_@5--7-rq-P.fx430--1j.S-f-I05SS-89IMIn.-.nDM|Albania|091  1744659ext2
jiaqi|F|Single|"We"@[266.575.52.4]|Гватемала|5778918531
sajida|F|Single|"jn.N.0_9667__.__.Z_OBe"@gQ-LEq2w-.7f93.--pe--.8.TEJ|古巴|(593)446. 2493x2
marnie|Female|Divorced|r.P_3@P0wEj-F.-Yc-r4.9Z.e8-a.JGXsQw|San Bartolomé|670203 4560
sylva|Male|Widowed|9rp@q.YC.----C-qSaxa-80q-.w-r-7zAExxV.Nt|Nueva Zelanda|+1(391) -8883526
zyon|M|Divorced|0634.4i6_.8_cZ_E3@8dPL-y.q.rH|Guinée-Bissao|+1679 5990369
barraud|Female|Married|Rcpk@[2.0.5.972]|Russland|+1/(620) 7430857
eastlake|M|Divorced|d@-qhxrt--2-G20--N.f-o--.f.WD|Саудовская Аравия|+1(316)- 3809942
razak|Female|Single|"__0.m.a._1"@Nzy4-lMhT-txUI59.X.c-g-q.-.kE|Литва|1(071)- 098 7897
francene|Male|Divorced|xx_14SGs.88@7rG.h2-cM.E.B-33K.qpZ|Belau|+1(108). 9541755
ainara|Male|Married|__V.W@Hn.Yk|Islas Vírgenes Británicas|(188)133.6571x3
donia|Male|Widowed|vqJ4_@1e.-G8r.Si|Túnez|+1 (364)/8826095
founeke|F|Single|"RfR6.Q.__"@u0.-3.4--h.K.QQP|克罗地亚|+17798652470Ext8
sham|F|Single|"a3_ExNE"@---1P-.-R.nQ|Saint-Kitts-et-Nevis|+1(890)-8069631
huser|Female|Single|k_.zf_3S_47@7-7-f.4-BI5v.8-wOwW.-.NmwxUF|Fiyi|1(197) / 0291341
skerdian|M|Married|R._@NMW.8dlr.s-.5----6.FJ|Lesotho|080179 7157 EXT6
lindela|Male|Civil Partner|"R_"@8N-.m.F6i.6.qoWC|Tayikistán|+1(098)/ 6999177
tarsilo|Female|Widowed|2_H3_.v__37_a_.68@[41.6.28.7]|Литва|(582)/ 621 -3634
mora|M|Divorced|9v_.e@x536--93N-49Y0q-.G-1V3o-2.-A--34.9.VJKJX|Mauricio|+1(876)- 2927970
rasheeda|F|Widowed|"_ubL._YCU._T"@N--Z.YPg|Bosnien und Herzegowina|503368 -8710 
wangjun|Female|Divorced|s8v0_p_r.h1._x.n._T_@m.e-I7yhs8-fV.3-.R-4bwe-SF.aBvF|顿涅茨克人民共和国|762.3479057
justė|M|Surviving Civil Partner|S__y.7@j-k.RGNM|Azerbaijan|260270-7486x. 9
driss|Male|Single|_m2_8_.9@S2.-5.g3e-i-.wD.qo|Guinée-Bissao|094- 4742151X 5
geir|M|Married|69_4_D28.k07V.3E_9_.Z@-peh.-9---Z.-ez3.E2.Cc|賴索托|613. 173/6937
montero|F|Separated|0bB_7J70.8oXS.8.8.p_@[23.539.535.9]|Savage|(244)-904.6524
alcina|M|Civil Partner|K_@[5.6.667.322]|Eslovaquia|766  8998696 
irmgart|Male|Divorced|"_iG01_N_.TX18m.nd"@T-.FA-.C2-y-h.UG.gc|Slowenien|+1/603890.1983
gültekin|Female|Separated|__7_5@[466.0.003.5]|S. Africa|703410  6765x. 9
nashira|M|Civil Partner|wv7__0_1.c@-.Z.Wg|Arménie|634 - 761/5308X7
erdi|Male|Divorced|C.W.R__A3u.A@4.1-Ki-0JnuelQmLQ.3V.Fkx.Vpio|西班牙|055-629  7153X.1
fingalf|Male|Surviving Civil Partner|oKubp@x-q.--l7dF---t0U-SV7.6-YH9X-6dsza1.PDuHI.qfbS|秘魯|(236).788 -4299 
mpisekhaya|Male|Surviving Civil Partner|t6D1J.TQe__Dqq@9SrHZ8N-G.9-1--jD.-.9.Zj|Ukraine |001.6425206Ext4
chamaida|F|Separated|"jp0nG"@aN.Uw4-Ufy7E0-.I.3zk-f40.IswK|Afghānistān|436804 . 7602
claudine|Female|Surviving Civil Partner|__z@WS.51E5--5P3LvL4USb.Ww|Израиль|011510/2082EXT56
rosini|Female|Surviving Civil Partner|"1_pobN_"@p.5-h-g-IwsS.pq|Lesotho|1.(904) 546 2866
dídac|F|Divorced|"0__KEE.uah_t"@---v.-bT-.5.-aNgu-w4p4.Eh|San Bartolomé|089.627 0556
rajagopalan|Female|Surviving Civil Partner|_O5@u-1.t.P61u.---TZT-H79W27LMY.dl|Turkey|0962887929X641
ivis|Female|Married|M@ay.Y096.y-NAjAvi2I.mZ|海地|1 (860)0968620
bjørnar|M|Divorced|__@sMX6.q.E.C.YK|Singapore|638 / 049 / 9183
leonte|M|Divorced|_@[2.60.63.865]|Egypt|358980 2142 eXT3
aluspah|M|Married|"A.65P"@Ku.bw--x-5.8T-4F.7s-BMlF041Z-y8.er|Israël|+1(796) /0494826
antonella|Male|Single|f@N.iiO|Tchéquie|130 942/ 5940 X3
earleen|F|Surviving Civil Partner|"p_"@YTv6i3-.W99M-tz1.-zR-.9nnx.PfTd|Namibia|(549)- 4075492
bharatsinhji|Female|Civil Partner|__i._x.n.T6_.g9y_1_08@--MD-06-dGh-I2.--.7xBN.-jz.IPGkpm|Centrafrique|521- 638/1468
jarret|Male|Civil Partner|u_rtI@NFZw--X1-.Y8PhVV-7-0-7.wut|Congo, República del|+1 (643) 9214986
carolin|M|Single|q_.4__Uy20s._._.3YE_EBZT@[8.2.392.62]|利比亞|485/ 859  1003X1
bahadur|F|Surviving Civil Partner|"GY8i.2.4._MK7Y"@ccq.-988z9gU7C----0-.HW0p-mIQQ.C0.Ai|Ирландия|+1.444778 6211X3
criptana|F|Widowed|7q.Z_5.iMhtVa_s@-f9.rs.JF2Ob-M727.iX.slB|Palestine|+1/471  9290843
yile|Male|Single|"5mU.430.E3aIW"@-7x0yJ8--81S.-.-5-t9I3P--q.-Igj-e-eb.sPc|Brunéi|655 5952345x56
driss|Male|Widowed|_@7.8x1-2.kZ1.-9EA3-u-7Y.Id|圣卢西亚|+1155 7394177
guojun|M|Single|"bj"@6.r.V0j-0-.-DK2mN.lDU|泰國|+1(035)723 1537 
chandrashekhar|Male|Surviving Civil Partner|"0X_5"@H83QCjhm-VR.xg|Antigua y Barbuda|011 .7496568
xiue|F|Surviving Civil Partner|M.98.Ob_r@7.-2u5.0v1d.----1.DH|Saint Christopher and Nevis|0517183604ExT29
nohaila|F|Divorced|_.E._vj_kT@[8.3.90.61]|Japon|039313- 0517
chenchen|Male|Widowed|5nkVy@[788.9.9.13]|Neuseeland|124/4833858X12
hasli|Male|Widowed|"1._"@[05.11.1.1]|Rwanda|098824-7748x3
abundia|F|Divorced|E.8___@-.0.20GW-354G45c.tp|Kirghizistan|+1(214)  6678407
vada|F|Surviving Civil Partner|"Z.1"@W.--.-4E-.Jy|Irak|(370) 380  7253 
diedra|Female|Married|_@K367--W--Uew-.3wd.---vZ4u.AJ86.vMiU|Мали|+1335 205 7933
mkm|Female|Separated|__.__0_@d-7-q-1.81-Sqo.u.qe-M-.xH|Moldavia|042/ 096 . 0488
remigia|M|Separated|el0@El5.3f.270MU--.4V0-.Jh|Zimbabwe|(815) /609- 1975
judkins|Male|Surviving Civil Partner|5_98x_W6.io@n6-.Mt.mW|安地卡及巴布達|(715) / 102.1670
acelia|Male|Surviving Civil Partner|"Oq1a.16ZuP_.L7n.v95_o_c"@[622.84.04.8]|Suriname|985. 4986884eXt6
ismaeil|F|Separated|J_4_b._T@[0.1.3.0]|Äquatorialguinea|1.399 /417/2456
rudramurti|M|Single|_w@I5j.R.e.2-W0t-f.BvFKR|Dinamarca|780/ 6084370ext5
jaskaran|Female|Married|R0@y.-s.a27Gi.--7IM2d9.OQm|Болгария|(605).5049550
chella|Male|Married|1.J.SIh0s_.6V_w@F-3R.-Ae--n-.9NCwf5-854Y.r.uQAzG|Сан-Томе и Принсипи|+1(308) -0029475
gayley|F|Separated|5__h._f_9P3_@[8.2.73.23]|Libanon|(041)/ 0853127X9
jeananne|Female|Surviving Civil Partner|"D6OQUh13.j"@y.H.87.k8.vet|ЛНР|1/988  763 4416
eliard|F|Married|P.__D._2T_99.e_@w--.8.H3.EcUn-6hF59zD.qnvD|St. Lucia|3486422734X 876
bogumil|Male|Single|"r._I._Ndf3.R.siFWM9"@Y.4-3-YqF-.0.S.elF|基里巴斯|817- 0052161
reşat|F|Separated|__@5q.--6H99-29Hu.Hm|Мьянма|(150)  171/ 2645
